2026/08/20 12:37:45 ALLOW_ANON=1: accepting any feeder and any v0 API key
2026/08/20 12:37:45.687600 listening on :8080 (udp :10110)
2026/08/20 12:37:45.802137 kystverket: connected to 153.44.253.27:5631
2026/08/20 12:37:46.022366 digitraffic: connected to wss://meri.digitraffic.fi:443/mqtt
2026/08/20 12:38:15.693108 events=2233 dup=4 parse_err=0 decode_fail=0 vessels=1328 subs=0
2026/08/20 12:38:30.133581 shutting down
2026/08/20 12:38:32 ALLOW_ANON=1: accepting any feeder and any v0 API key
2026/08/20 12:38:32.484229 restored 1744 vessels from vessels.json
2026/08/20 12:38:32.484258 listening on :8080 (udp :10110)
2026/08/20 12:38:32.598427 kystverket: connected to 153.44.253.27:5631
2026/08/20 12:38:32.810810 digitraffic: connected to wss://meri.digitraffic.fi:443/mqtt
2026/08/20 13:01:32.546022 events=100529 dup=346 parse_err=0 decode_fail=0 vessels=4494 subs=2
2026/08/20 13:02:02.554114 events=102721 dup=353 parse_err=0 decode_fail=0 vessels=4500 subs=2
2026/08/20 13:02:32.552902 events=104849 dup=360 parse_err=0 decode_fail=0 vessels=4502 subs=2
2026/08/20 13:03:02.543689 events=107045 dup=367 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 13:03:32.544330 events=109298 dup=373 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 13:04:02.544709 events=111478 dup=379 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 13:04:32.545207 events=113626 dup=386 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 13:05:02.554086 events=115820 dup=394 parse_err=0 decode_fail=0 vessels=4519 subs=2
2026/08/20 13:05:32.545494 events=118017 dup=400 parse_err=0 decode_fail=0 vessels=4522 subs=2
2026/08/20 13:06:02.545685 events=120229 dup=408 parse_err=0 decode_fail=0 vessels=4527 subs=2
2026/08/20 13:06:32.546349 events=122490 dup=416 parse_err=0 decode_fail=0 vessels=4533 subs=2
2026/08/20 13:07:02.557596 events=124787 dup=421 parse_err=0 decode_fail=0 vessels=4537 subs=2
2026/08/20 13:07:32.546908 events=127037 dup=427 parse_err=0 decode_fail=0 vessels=4540 subs=2
2026/08/20 13:08:02.547178 events=129314 dup=438 parse_err=0 decode_fail=0 vessels=4544 subs=2
2026/08/20 13:08:32.547338 events=131536 dup=445 parse_err=0 decode_fail=0 vessels=4543 subs=2
2026/08/20 13:09:02.547650 events=133806 dup=452 parse_err=0 decode_fail=0 vessels=4544 subs=2
2026/08/20 13:09:32.560710 events=136031 dup=459 parse_err=0 decode_fail=0 vessels=4543 subs=2
2026/08/20 13:10:02.548387 events=138235 dup=466 parse_err=0 decode_fail=0 vessels=4539 subs=2
2026/08/20 13:10:32.558115 events=140426 dup=470 parse_err=0 decode_fail=0 vessels=4537 subs=2
2026/08/20 13:11:02.548621 events=142639 dup=478 parse_err=0 decode_fail=0 vessels=4538 subs=2
2026/08/20 13:11:32.560297 events=144859 dup=486 parse_err=0 decode_fail=0 vessels=4535 subs=2
2026/08/20 13:12:02.549653 events=147040 dup=496 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 13:12:32.549503 events=149272 dup=503 parse_err=0 decode_fail=0 vessels=4533 subs=2
2026/08/20 13:13:02.550089 events=151485 dup=512 parse_err=0 decode_fail=0 vessels=4533 subs=2
2026/08/20 13:13:32.550306 events=153653 dup=519 parse_err=0 decode_fail=0 vessels=4535 subs=2
2026/08/20 13:14:02.562410 events=155859 dup=528 parse_err=0 decode_fail=0 vessels=4538 subs=2
2026/08/20 13:14:32.551172 events=158018 dup=534 parse_err=0 decode_fail=0 vessels=4539 subs=2
2026/08/20 13:15:02.554606 events=160234 dup=540 parse_err=0 decode_fail=0 vessels=4538 subs=2
2026/08/20 13:15:32.551536 events=162494 dup=546 parse_err=0 decode_fail=0 vessels=4538 subs=2
2026/08/20 13:16:02.552001 events=164679 dup=552 parse_err=0 decode_fail=0 vessels=4535 subs=2
2026/08/20 13:16:32.562708 events=166854 dup=559 parse_err=0 decode_fail=0 vessels=4529 subs=2
2026/08/20 13:17:02.587105 events=169061 dup=566 parse_err=0 decode_fail=0 vessels=4524 subs=2
2026/08/20 13:17:32.568012 events=171187 dup=573 parse_err=0 decode_fail=0 vessels=4522 subs=2
2026/08/20 13:18:02.553024 events=173383 dup=582 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 13:18:32.556870 events=175573 dup=591 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 13:19:02.563983 events=177734 dup=598 parse_err=0 decode_fail=0 vessels=4521 subs=2
2026/08/20 13:19:32.558743 events=179829 dup=604 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 13:20:02.554404 events=182059 dup=613 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 13:20:32.562730 events=184207 dup=621 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 13:21:02.554934 events=186332 dup=627 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 13:21:32.555378 events=188542 dup=635 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 13:22:02.562825 events=190725 dup=643 parse_err=0 decode_fail=0 vessels=4521 subs=2
2026/08/20 13:22:32.555957 events=192819 dup=651 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 13:23:02.556211 events=194989 dup=656 parse_err=0 decode_fail=0 vessels=4517 subs=2
2026/08/20 13:23:32.566386 events=197198 dup=665 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 13:24:02.561728 events=199370 dup=673 parse_err=0 decode_fail=0 vessels=4514 subs=2
2026/08/20 13:24:32.564216 events=201517 dup=682 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 13:25:02.565168 events=203735 dup=687 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 13:25:32.568118 events=205890 dup=693 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 13:26:02.571619 events=208028 dup=703 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 13:26:32.567210 events=210141 dup=711 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:27:02.567897 events=212302 dup=718 parse_err=0 decode_fail=0 vessels=4505 subs=2
2026/08/20 13:27:32.559183 events=214530 dup=724 parse_err=0 decode_fail=0 vessels=4506 subs=2
2026/08/20 13:28:02.570436 events=216698 dup=731 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:28:32.569088 events=218839 dup=740 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 13:29:02.571681 events=220992 dup=749 parse_err=0 decode_fail=0 vessels=4505 subs=2
2026/08/20 13:29:32.567385 events=223208 dup=758 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:30:02.559877 events=225377 dup=766 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 13:30:32.565314 events=227584 dup=774 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 13:31:02.571302 events=229777 dup=782 parse_err=0 decode_fail=0 vessels=4511 subs=2
2026/08/20 13:31:32.566967 events=231979 dup=793 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 13:32:02.573263 events=234182 dup=799 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:32:32.561788 events=236347 dup=807 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:33:02.574285 events=238562 dup=816 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 13:33:32.571668 events=240749 dup=823 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:34:02.571865 events=242905 dup=830 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 13:34:32.562820 events=245005 dup=837 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:35:02.563192 events=247192 dup=846 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:35:32.573962 events=249361 dup=851 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:36:02.563917 events=251541 dup=858 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 13:36:32.575484 events=253692 dup=866 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:37:02.575519 events=255791 dup=873 parse_err=0 decode_fail=0 vessels=4505 subs=2
2026/08/20 13:37:32.568993 events=257906 dup=880 parse_err=0 decode_fail=0 vessels=4505 subs=2
2026/08/20 13:38:02.574070 events=260028 dup=889 parse_err=0 decode_fail=0 vessels=4505 subs=2
2026/08/20 13:38:32.573433 events=262091 dup=894 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:39:02.576972 events=264254 dup=901 parse_err=0 decode_fail=0 vessels=4505 subs=2
2026/08/20 13:39:32.576128 events=266459 dup=909 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:40:02.566564 events=268537 dup=916 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:40:32.576157 events=270698 dup=924 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 13:41:02.567029 events=272839 dup=930 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 13:41:32.580439 events=275023 dup=935 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 13:42:02.574550 events=277230 dup=941 parse_err=0 decode_fail=0 vessels=4514 subs=2
2026/08/20 13:42:32.567581 events=279455 dup=949 parse_err=0 decode_fail=0 vessels=4514 subs=2
2026/08/20 13:43:02.568210 events=281597 dup=957 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 13:43:32.568737 events=283676 dup=965 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 13:44:02.572674 events=285760 dup=971 parse_err=0 decode_fail=0 vessels=4509 subs=2
2026/08/20 13:44:32.579340 events=287870 dup=978 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:45:02.578050 events=290008 dup=984 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:45:32.578789 events=292173 dup=993 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:46:02.570060 events=294374 dup=1001 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:46:32.570194 events=296481 dup=1007 parse_err=0 decode_fail=0 vessels=4507 subs=2
2026/08/20 13:47:02.581133 events=298649 dup=1015 parse_err=0 decode_fail=0 vessels=4508 subs=2
2026/08/20 13:47:32.570944 events=300849 dup=1020 parse_err=0 decode_fail=0 vessels=4506 subs=2
2026/08/20 13:48:02.571117 events=303056 dup=1027 parse_err=0 decode_fail=0 vessels=4506 subs=1
2026/08/20 13:48:32.582044 events=305198 dup=1036 parse_err=0 decode_fail=0 vessels=4507 subs=1
2026/08/20 13:49:02.581585 events=307468 dup=1042 parse_err=0 decode_fail=0 vessels=4504 subs=1
2026/08/20 13:49:32.572696 events=309638 dup=1049 parse_err=0 decode_fail=0 vessels=4505 subs=1
2026/08/20 13:50:02.583356 events=311806 dup=1054 parse_err=0 decode_fail=0 vessels=4503 subs=1
2026/08/20 13:50:32.582149 events=313951 dup=1061 parse_err=0 decode_fail=0 vessels=4506 subs=1
2026/08/20 13:51:02.583313 events=316207 dup=1070 parse_err=0 decode_fail=0 vessels=4506 subs=1
2026/08/20 13:51:32.582070 events=318434 dup=1075 parse_err=0 decode_fail=0 vessels=4507 subs=1
2026/08/20 13:52:02.585239 events=320582 dup=1083 parse_err=0 decode_fail=0 vessels=4507 subs=1
2026/08/20 13:52:32.574230 events=322699 dup=1089 parse_err=0 decode_fail=0 vessels=4504 subs=1
2026/08/20 13:53:02.584014 events=324889 dup=1098 parse_err=0 decode_fail=0 vessels=4499 subs=1
2026/08/20 13:53:32.574657 events=327119 dup=1105 parse_err=0 decode_fail=0 vessels=4500 subs=1
2026/08/20 13:54:02.575174 events=329321 dup=1112 parse_err=0 decode_fail=0 vessels=4502 subs=1
2026/08/20 13:54:32.575466 events=331475 dup=1120 parse_err=0 decode_fail=0 vessels=4500 subs=1
2026/08/20 13:55:02.586681 events=333656 dup=1125 parse_err=0 decode_fail=0 vessels=4503 subs=1
2026/08/20 13:55:32.586264 events=335856 dup=1134 parse_err=0 decode_fail=0 vessels=4505 subs=1
2026/08/20 13:56:02.585275 events=337951 dup=1145 parse_err=0 decode_fail=0 vessels=4506 subs=1
2026/08/20 13:56:32.576818 events=340059 dup=1150 parse_err=0 decode_fail=0 vessels=4507 subs=1
2026/08/20 13:57:02.587802 events=342236 dup=1158 parse_err=0 decode_fail=0 vessels=4504 subs=1
2026/08/20 13:57:32.577230 events=344448 dup=1166 parse_err=0 decode_fail=0 vessels=4508 subs=1
2026/08/20 13:58:02.577651 events=346539 dup=1174 parse_err=0 decode_fail=0 vessels=4507 subs=1
2026/08/20 13:58:32.581262 events=348564 dup=1178 parse_err=0 decode_fail=0 vessels=4508 subs=1
2026/08/20 13:59:02.578082 events=350701 dup=1188 parse_err=0 decode_fail=0 vessels=4511 subs=1
2026/08/20 13:59:32.590711 events=352851 dup=1193 parse_err=0 decode_fail=0 vessels=4511 subs=1
2026/08/20 14:00:02.578871 events=354997 dup=1199 parse_err=0 decode_fail=0 vessels=4512 subs=1
2026/08/20 14:00:32.584295 events=357014 dup=1205 parse_err=0 decode_fail=0 vessels=4511 subs=1
2026/08/20 14:01:02.591014 events=359208 dup=1213 parse_err=0 decode_fail=0 vessels=4511 subs=1
2026/08/20 14:01:32.591226 events=361398 dup=1223 parse_err=0 decode_fail=0 vessels=4510 subs=1
2026/08/20 14:02:02.580064 events=363613 dup=1231 parse_err=0 decode_fail=0 vessels=4503 subs=1
2026/08/20 14:02:32.580414 events=365601 dup=1240 parse_err=0 decode_fail=0 vessels=4503 subs=1
2026/08/20 14:03:02.580460 events=367848 dup=1247 parse_err=0 decode_fail=0 vessels=4505 subs=1
2026/08/20 14:03:32.590642 events=369944 dup=1252 parse_err=0 decode_fail=0 vessels=4503 subs=1
2026/08/20 14:04:02.534949 events=372127 dup=1261 parse_err=0 decode_fail=0 vessels=4506 subs=1
2026/08/20 14:04:32.526559 events=374161 dup=1265 parse_err=0 decode_fail=0 vessels=4506 subs=1
2026/08/20 14:05:02.521480 events=376409 dup=1273 parse_err=0 decode_fail=0 vessels=4503 subs=2
2026/08/20 14:05:32.535024 events=378532 dup=1281 parse_err=0 decode_fail=0 vessels=4504 subs=2
2026/08/20 14:06:02.528806 events=380745 dup=1290 parse_err=0 decode_fail=0 vessels=4511 subs=2
2026/08/20 14:06:32.533163 events=382843 dup=1297 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 14:07:02.520646 events=385028 dup=1303 parse_err=0 decode_fail=0 vessels=4510 subs=2
2026/08/20 14:07:32.531612 events=387155 dup=1309 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 14:08:02.520107 events=389312 dup=1317 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 14:08:32.530024 events=391363 dup=1324 parse_err=0 decode_fail=0 vessels=4516 subs=2
2026/08/20 14:09:02.530088 events=393519 dup=1330 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 14:09:32.520045 events=395778 dup=1339 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 14:10:02.519704 events=397900 dup=1346 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 14:10:32.525401 events=399956 dup=1354 parse_err=0 decode_fail=0 vessels=4521 subs=2
2026/08/20 14:11:02.519546 events=402085 dup=1359 parse_err=0 decode_fail=0 vessels=4525 subs=2
2026/08/20 14:11:32.528192 events=404307 dup=1367 parse_err=0 decode_fail=0 vessels=4520 subs=2
2026/08/20 14:12:02.529904 events=406444 dup=1373 parse_err=0 decode_fail=0 vessels=4523 subs=2
2026/08/20 14:12:32.526374 events=408583 dup=1381 parse_err=0 decode_fail=0 vessels=4518 subs=2
2026/08/20 14:13:02.518149 events=410652 dup=1389 parse_err=0 decode_fail=0 vessels=4519 subs=2
2026/08/20 14:13:32.518542 events=412786 dup=1395 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 14:14:02.518771 events=414943 dup=1402 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 14:14:32.531416 events=416977 dup=1410 parse_err=0 decode_fail=0 vessels=4512 subs=2
2026/08/20 14:15:02.517854 events=419068 dup=1419 parse_err=0 decode_fail=0 vessels=4515 subs=2
2026/08/20 14:15:32.517753 events=421281 dup=1424 parse_err=0 decode_fail=0 vessels=4513 subs=2
2026/08/20 14:16:02.528230 events=423347 dup=1432 parse_err=0 decode_fail=0 vessels=4521 subs=2
2026/08/20 14:16:32.517700 events=425493 dup=1437 parse_err=0 decode_fail=0 vessels=4524 subs=2
2026/08/20 14:17:02.517886 events=427584 dup=1442 parse_err=0 decode_fail=0 vessels=4525 subs=2
2026/08/20 14:17:32.517445 events=429822 dup=1452 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:18:02.516950 events=431998 dup=1458 parse_err=0 decode_fail=0 vessels=4531 subs=2
2026/08/20 14:18:32.516914 events=434161 dup=1465 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:19:02.516729 events=436278 dup=1471 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:19:32.527561 events=438406 dup=1478 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:20:02.530625 events=440568 dup=1485 parse_err=0 decode_fail=0 vessels=4533 subs=2
2026/08/20 14:20:32.532956 events=442689 dup=1494 parse_err=0 decode_fail=0 vessels=4531 subs=2
2026/08/20 14:21:02.519601 events=444795 dup=1503 parse_err=0 decode_fail=0 vessels=4531 subs=2
2026/08/20 14:21:32.516290 events=447044 dup=1511 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:22:02.533659 events=449238 dup=1518 parse_err=0 decode_fail=0 vessels=4538 subs=2
2026/08/20 14:22:32.526179 events=451376 dup=1527 parse_err=0 decode_fail=0 vessels=4534 subs=2
2026/08/20 14:23:02.527575 events=453532 dup=1533 parse_err=0 decode_fail=0 vessels=4543 subs=2
2026/08/20 14:23:32.515623 events=455742 dup=1544 parse_err=0 decode_fail=0 vessels=4548 subs=2
2026/08/20 14:24:02.527012 events=457948 dup=1550 parse_err=0 decode_fail=0 vessels=4545 subs=2
2026/08/20 14:24:32.530581 events=460096 dup=1555 parse_err=0 decode_fail=0 vessels=4546 subs=2
2026/08/20 14:25:02.527397 events=462220 dup=1564 parse_err=0 decode_fail=0 vessels=4544 subs=2
2026/08/20 14:25:32.527644 events=464392 dup=1569 parse_err=0 decode_fail=0 vessels=4543 subs=2
2026/08/20 14:26:02.534575 events=466550 dup=1577 parse_err=0 decode_fail=0 vessels=4542 subs=2
2026/08/20 14:26:32.514438 events=468670 dup=1582 parse_err=0 decode_fail=0 vessels=4541 subs=2
2026/08/20 14:27:02.525006 events=470835 dup=1593 parse_err=0 decode_fail=0 vessels=4541 subs=2
2026/08/20 14:27:32.514307 events=473062 dup=1603 parse_err=0 decode_fail=0 vessels=4538 subs=2
